latitude,longitude,weight,grouping,type
41.73892,-87.6201,3,14,trauma
41.74392,-87.6201,3,14,trauma
41.75392,-87.6201,3,14,trauma
41.68892,-87.6201,3,14,trauma
41.71392,-87.6251,3,14,trauma
41.71892,-87.6301,3,14,trauma
41.80892,-87.6351,3,14,trauma
41.87392,-87.6401,3,14,trauma
41.86392,-87.6451,3,14,trauma
41.86892,-87.6451,3,14,trauma
41.87392,-87.6451,3,14,trauma
41.87892,-87.6451,3,14,trauma
41.88392,-87.6451,3,14,trauma
41.88892,-87.6451,3,14,trauma
41.79892,-87.6401,3,14,trauma
41.80392,-87.6401,3,14,trauma
41.80892,-87.6401,3,14,trauma
41.81392,-87.6401,3,14,trauma
41.81892,-87.6401,3,14,trauma
41.82392,-87.6401,3,14,trauma
41.82892,-87.6401,3,14,trauma
41.83392,-87.6401,3,14,trauma
41.83892,-87.6401,3,14,trauma
41.84392,-87.6401,3,14,trauma
41.84892,-87.6401,3,14,trauma
41.85392,-87.6401,3,14,trauma
41.85892,-87.6401,3,14,trauma
41.86392,-87.6401,3,14,trauma
41.86892,-87.6401,3,14,trauma
41.87892,-87.6401,3,14,trauma
41.71892,-87.6351,3,14,trauma
41.72392,-87.6351,3,14,trauma
41.72892,-87.6351,3,14,trauma
41.73392,-87.6351,3,14,trauma
41.73892,-87.6351,3,14,trauma
41.74392,-87.6351,3,14,trauma
41.74892,-87.6351,3,14,trauma
41.75392,-87.6351,3,14,trauma
41.75892,-87.6351,3,14,trauma
41.76392,-87.6351,3,14,trauma
41.76892,-87.6351,3,14,trauma
41.77392,-87.6351,3,14,trauma
41.77892,-87.6351,3,14,trauma
41.78392,-87.6351,3,14,trauma
41.78892,-87.6351,3,14,trauma
41.79392,-87.6351,3,14,trauma
41.79892,-87.6351,3,14,trauma
41.80392,-87.6351,3,14,trauma
41.81392,-87.6351,3,14,trauma
41.68392,-87.6301,3,14,trauma
41.68892,-87.6301,3,14,trauma
41.69392,-87.6301,3,14,trauma
41.69892,-87.6301,3,14,trauma
41.70392,-87.6301,3,14,trauma
41.70892,-87.6301,3,14,trauma
41.71392,-87.6301,3,14,trauma
41.72392,-87.6301,3,14,trauma
41.66392,-87.6251,3,14,trauma
41.66892,-87.6251,3,14,trauma
41.67392,-87.6251,3,14,trauma
41.67892,-87.6251,3,14,trauma
41.68392,-87.6251,3,14,trauma
41.68892,-87.6251,3,14,trauma
41.69392,-87.6251,3,14,trauma
41.69892,-87.6251,3,14,trauma
41.70392,-87.6251,3,14,trauma
41.70892,-87.6251,3,14,trauma
41.71892,-87.6251,3,14,trauma
41.91892,-87.6301,3,14,trauma
41.67392,-87.6301,3,14,trauma
41.70892,-87.6351,3,14,trauma
41.78892,-87.6401,3,14,trauma
41.85392,-87.6451,3,14,trauma
41.83392,-87.6501,3,14,trauma
41.83892,-87.6501,3,14,trauma
41.84392,-87.6501,3,14,trauma
41.84892,-87.6501,3,14,trauma
41.85392,-87.6501,3,14,trauma
41.85892,-87.6501,3,14,trauma
41.86392,-87.6501,3,14,trauma
41.86892,-87.6501,3,14,trauma
41.87392,-87.6501,3,14,trauma
41.87892,-87.6501,3,14,trauma
41.77892,-87.6451,3,14,trauma
41.78392,-87.6451,3,14,trauma
41.78892,-87.6451,3,14,trauma
41.79392,-87.6451,3,14,trauma
41.79892,-87.6451,3,14,trauma
41.80392,-87.6451,3,14,trauma
41.80892,-87.6451,3,14,trauma
41.81392,-87.6451,3,14,trauma
41.81892,-87.6451,3,14,trauma
41.82392,-87.6451,3,14,trauma
41.82892,-87.6451,3,14,trauma
41.83392,-87.6451,3,14,trauma
41.83892,-87.6451,3,14,trauma
41.84392,-87.6451,3,14,trauma
41.84892,-87.6451,3,14,trauma
41.85892,-87.6451,3,14,trauma
41.69892,-87.6401,3,14,trauma
41.70392,-87.6401,3,14,trauma
41.70892,-87.6401,3,14,trauma
41.71392,-87.6401,3,14,trauma
41.71892,-87.6401,3,14,trauma
41.72392,-87.6401,3,14,trauma
41.72892,-87.6401,3,14,trauma
41.73392,-87.6401,3,14,trauma
41.73892,-87.6401,3,14,trauma
41.74392,-87.6401,3,14,trauma
41.74892,-87.6401,3,14,trauma
41.75392,-87.6401,3,14,trauma
41.75892,-87.6401,3,14,trauma
41.76392,-87.6401,3,14,trauma
41.76892,-87.6401,3,14,trauma
41.77392,-87.6401,3,14,trauma
41.77892,-87.6401,3,14,trauma
41.78392,-87.6401,3,14,trauma
41.79392,-87.6401,3,14,trauma
41.67392,-87.6351,3,14,trauma
41.67892,-87.6351,3,14,trauma
41.68392,-87.6351,3,14,trauma
41.68892,-87.6351,3,14,trauma
41.69392,-87.6351,3,14,trauma
41.69892,-87.6351,3,14,trauma
41.70392,-87.6351,3,14,trauma
41.71392,-87.6351,3,14,trauma
41.91892,-87.6351,3,14,trauma
41.92392,-87.6351,3,14,trauma
41.92892,-87.6351,3,14,trauma
41.93392,-87.6351,3,14,trauma
41.93892,-87.6351,3,14,trauma
41.94392,-87.6351,3,14,trauma
41.96392,-87.6351,3,14,trauma
41.65892,-87.6301,3,14,trauma
41.66392,-87.6301,3,14,trauma
41.66892,-87.6301,3,14,trauma
41.67892,-87.6301,3,14,trauma
41.90892,-87.6351,3,14,trauma
41.66392,-87.6351,3,14,trauma
41.68892,-87.6401,3,14,trauma
41.76892,-87.6451,3,14,trauma
41.82392,-87.6501,3,14,trauma
41.84392,-87.6551,3,14,trauma
41.84392,-87.6601,3,14,trauma
41.83892,-87.6651,3,14,trauma
41.82892,-87.6601,3,14,trauma
41.83392,-87.6601,3,14,trauma
41.83892,-87.6601,3,14,trauma
41.84892,-87.6601,3,14,trauma
41.79392,-87.6551,3,14,trauma
41.79892,-87.6551,3,14,trauma
41.80392,-87.6551,3,14,trauma
41.80892,-87.6551,3,14,trauma
41.81392,-87.6551,3,14,trauma
41.81892,-87.6551,3,14,trauma
41.82392,-87.6551,3,14,trauma
41.82892,-87.6551,3,14,trauma
41.83392,-87.6551,3,14,trauma
41.83892,-87.6551,3,14,trauma
41.84892,-87.6551,3,14,trauma
41.74892,-87.6501,3,14,trauma
41.75392,-87.6501,3,14,trauma
41.75892,-87.6501,3,14,trauma
41.76392,-87.6501,3,14,trauma
41.76892,-87.6501,3,14,trauma
41.77392,-87.6501,3,14,trauma
41.77892,-87.6501,3,14,trauma
41.78392,-87.6501,3,14,trauma
41.78892,-87.6501,3,14,trauma
41.79392,-87.6501,3,14,trauma
41.79892,-87.6501,3,14,trauma
41.80392,-87.6501,3,14,trauma
41.80892,-87.6501,3,14,trauma
41.81392,-87.6501,3,14,trauma
41.81892,-87.6501,3,14,trauma
41.82892,-87.6501,3,14,trauma
41.67892,-87.6451,3,14,trauma
41.68392,-87.6451,3,14,trauma
41.68892,-87.6451,3,14,trauma
41.69392,-87.6451,3,14,trauma
41.69892,-87.6451,3,14,trauma
41.70392,-87.6451,3,14,trauma
41.70892,-87.6451,3,14,trauma
41.71392,-87.6451,3,14,trauma
41.71892,-87.6451,3,14,trauma
41.72392,-87.6451,3,14,trauma
41.72892,-87.6451,3,14,trauma
41.73392,-87.6451,3,14,trauma
41.73892,-87.6451,3,14,trauma
41.74392,-87.6451,3,14,trauma
41.74892,-87.6451,3,14,trauma
41.75392,-87.6451,3,14,trauma
41.75892,-87.6451,3,14,trauma
41.76392,-87.6451,3,14,trauma
41.77392,-87.6451,3,14,trauma
41.96892,-87.6451,3,14,trauma
41.65892,-87.6401,3,14,trauma
41.66392,-87.6401,3,14,trauma
41.66892,-87.6401,3,14,trauma
41.67392,-87.6401,3,14,trauma
41.67892,-87.6401,3,14,trauma
41.68392,-87.6401,3,14,trauma
41.69392,-87.6401,3,14,trauma
41.95892,-87.6451,3,14,trauma
41.65892,-87.6451,3,14,trauma
41.73892,-87.6501,3,14,trauma
41.78392,-87.6551,3,14,trauma
41.81892,-87.6601,3,14,trauma
41.82892,-87.6651,3,14,trauma
41.81892,-87.6701,3,14,trauma
41.82392,-87.6701,3,14,trauma
41.81392,-87.6651,3,14,trauma
41.81892,-87.6651,3,14,trauma
41.82392,-87.6651,3,14,trauma
41.83392,-87.6651,3,14,trauma
41.76892,-87.6601,3,14,trauma
41.77392,-87.6601,3,14,trauma
41.77892,-87.6601,3,14,trauma
41.78392,-87.6601,3,14,trauma
41.78892,-87.6601,3,14,trauma
41.79392,-87.6601,3,14,trauma
41.79892,-87.6601,3,14,trauma
41.80392,-87.6601,3,14,trauma
41.80892,-87.6601,3,14,trauma
41.81392,-87.6601,3,14,trauma
41.82392,-87.6601,3,14,trauma
41.70892,-87.6551,3,14,trauma
41.71392,-87.6551,3,14,trauma
41.71892,-87.6551,3,14,trauma
41.72392,-87.6551,3,14,trauma
41.72892,-87.6551,3,14,trauma
41.73392,-87.6551,3,14,trauma
41.73892,-87.6551,3,14,trauma
41.74392,-87.6551,3,14,trauma
41.74892,-87.6551,3,14,trauma
41.75392,-87.6551,3,14,trauma
41.75892,-87.6551,3,14,trauma
41.76392,-87.6551,3,14,trauma
41.76892,-87.6551,3,14,trauma
41.77392,-87.6551,3,14,trauma
41.77892,-87.6551,3,14,trauma
41.78892,-87.6551,3,14,trauma
41.97392,-87.6551,3,14,trauma
41.97892,-87.6551,3,14,trauma
41.98392,-87.6551,3,14,trauma
41.98892,-87.6551,3,14,trauma
41.99392,-87.6551,3,14,trauma
41.67392,-87.6501,3,14,trauma
41.67892,-87.6501,3,14,trauma
41.68392,-87.6501,3,14,trauma
41.68892,-87.6501,3,14,trauma
41.69392,-87.6501,3,14,trauma
41.69892,-87.6501,3,14,trauma
41.70392,-87.6501,3,14,trauma
41.70892,-87.6501,3,14,trauma
41.71392,-87.6501,3,14,trauma
41.71892,-87.6501,3,14,trauma
41.72392,-87.6501,3,14,trauma
41.72892,-87.6501,3,14,trauma
41.73392,-87.6501,3,14,trauma
41.74392,-87.6501,3,14,trauma
41.94892,-87.6501,3,14,trauma
41.95392,-87.6501,3,14,trauma
41.95892,-87.6501,3,14,trauma
41.96392,-87.6501,3,14,trauma
41.96892,-87.6501,3,14,trauma
41.97392,-87.6501,3,14,trauma
41.97892,-87.6501,3,14,trauma
41.67392,-87.6451,3,14,trauma
41.92392,-87.6501,3,14,trauma
41.96392,-87.6551,3,14,trauma
41.69892,-87.6551,3,14,trauma
41.75892,-87.6601,3,14,trauma
41.80392,-87.6651,3,14,trauma
41.80892,-87.6701,3,14,trauma
41.79392,-87.6751,3,14,trauma
41.79892,-87.6751,3,14,trauma
41.80392,-87.6751,3,14,trauma
41.79392,-87.6701,3,14,trauma
41.79892,-87.6701,3,14,trauma
41.80392,-87.6701,3,14,trauma
41.81392,-87.6701,3,14,trauma
41.75392,-87.6651,3,14,trauma
41.75892,-87.6651,3,14,trauma
41.76392,-87.6651,3,14,trauma
41.76892,-87.6651,3,14,trauma
41.77392,-87.6651,3,14,trauma
41.77892,-87.6651,3,14,trauma
41.78392,-87.6651,3,14,trauma
41.78892,-87.6651,3,14,trauma
41.79392,-87.6651,3,14,trauma
41.79892,-87.6651,3,14,trauma
41.80892,-87.6651,3,14,trauma
41.68392,-87.6601,3,14,trauma
41.68892,-87.6601,3,14,trauma
41.69392,-87.6601,3,14,trauma
41.69892,-87.6601,3,14,trauma
41.70392,-87.6601,3,14,trauma
41.70892,-87.6601,3,14,trauma
41.71392,-87.6601,3,14,trauma
41.71892,-87.6601,3,14,trauma
41.72392,-87.6601,3,14,trauma
41.72892,-87.6601,3,14,trauma
41.73392,-87.6601,3,14,trauma
41.73892,-87.6601,3,14,trauma
41.74392,-87.6601,3,14,trauma
41.74892,-87.6601,3,14,trauma
41.75392,-87.6601,3,14,trauma
41.76392,-87.6601,3,14,trauma
41.94892,-87.6601,3,14,trauma
41.95392,-87.6601,3,14,trauma
41.95892,-87.6601,3,14,trauma
41.96392,-87.6601,3,14,trauma
41.96892,-87.6601,3,14,trauma
41.97392,-87.6601,3,14,trauma
41.97892,-87.6601,3,14,trauma
41.98392,-87.6601,3,14,trauma
41.98892,-87.6601,3,14,trauma
41.99392,-87.6601,3,14,trauma
41.99892,-87.6601,3,14,trauma
42.00392,-87.6601,3,14,trauma
42.00892,-87.6601,3,14,trauma
41.67392,-87.6551,3,14,trauma
41.67892,-87.6551,3,14,trauma
41.68392,-87.6551,3,14,trauma
41.68892,-87.6551,3,14,trauma
41.69392,-87.6551,3,14,trauma
41.70392,-87.6551,3,14,trauma
41.90892,-87.6551,3,14,trauma
41.91392,-87.6551,3,14,trauma
41.91892,-87.6551,3,14,trauma
41.92392,-87.6551,3,14,trauma
41.94892,-87.6551,3,14,trauma
41.95392,-87.6551,3,14,trauma
41.95892,-87.6551,3,14,trauma
41.96892,-87.6551,3,14,trauma
41.89892,-87.6551,3,14,trauma
41.92892,-87.6601,3,14,trauma
41.67392,-87.6601,3,14,trauma
41.74392,-87.6651,3,14,trauma
41.78392,-87.6701,3,14,trauma
41.78392,-87.6751,3,14,trauma
41.77392,-87.6801,3,14,trauma
41.77892,-87.6801,3,14,trauma
41.78392,-87.6801,3,14,trauma
41.78892,-87.6801,3,14,trauma
41.76892,-87.6751,3,14,trauma
41.77392,-87.6751,3,14,trauma
41.77892,-87.6751,3,14,trauma
41.78892,-87.6751,3,14,trauma
41.73392,-87.6701,3,14,trauma
41.73892,-87.6701,3,14,trauma
41.74392,-87.6701,3,14,trauma
41.74892,-87.6701,3,14,trauma
41.75392,-87.6701,3,14,trauma
41.75892,-87.6701,3,14,trauma
41.76392,-87.6701,3,14,trauma
41.76892,-87.6701,3,14,trauma
41.77392,-87.6701,3,14,trauma
41.77892,-87.6701,3,14,trauma
41.78892,-87.6701,3,14,trauma
42.01392,-87.6701,3,14,trauma
42.01892,-87.6701,3,14,trauma
41.67892,-87.6651,3,14,trauma
41.68392,-87.6651,3,14,trauma
41.68892,-87.6651,3,14,trauma
41.69392,-87.6651,3,14,trauma
41.69892,-87.6651,3,14,trauma
41.70392,-87.6651,3,14,trauma
41.70892,-87.6651,3,14,trauma
41.71392,-87.6651,3,14,trauma
41.71892,-87.6651,3,14,trauma
41.72392,-87.6651,3,14,trauma
41.72892,-87.6651,3,14,trauma
41.73392,-87.6651,3,14,trauma
41.73892,-87.6651,3,14,trauma
41.74892,-87.6651,3,14,trauma
41.93392,-87.6651,3,14,trauma
41.93892,-87.6651,3,14,trauma
41.94392,-87.6651,3,14,trauma
41.94892,-87.6651,3,14,trauma
41.95392,-87.6651,3,14,trauma
41.95892,-87.6651,3,14,trauma
41.96392,-87.6651,3,14,trauma
41.96892,-87.6651,3,14,trauma
41.97392,-87.6651,3,14,trauma
41.97892,-87.6651,3,14,trauma
41.98392,-87.6651,3,14,trauma
41.98892,-87.6651,3,14,trauma
41.99392,-87.6651,3,14,trauma
41.99892,-87.6651,3,14,trauma
42.00392,-87.6651,3,14,trauma
42.00892,-87.6651,3,14,trauma
42.01392,-87.6651,3,14,trauma
42.01892,-87.6651,3,14,trauma
41.67892,-87.6601,3,14,trauma
41.89392,-87.6601,3,14,trauma
41.89892,-87.6601,3,14,trauma
41.90392,-87.6601,3,14,trauma
41.90892,-87.6601,3,14,trauma
41.91392,-87.6601,3,14,trauma
41.91892,-87.6601,3,14,trauma
41.92392,-87.6601,3,14,trauma
41.94392,-87.6601,3,14,trauma
41.88392,-87.6601,3,14,trauma
41.92392,-87.6651,3,14,trauma
42.00392,-87.6701,3,14,trauma
41.72392,-87.6701,3,14,trauma
41.75892,-87.6751,3,14,trauma
41.76392,-87.6801,3,14,trauma
41.76892,-87.6851,3,14,trauma
41.77392,-87.6851,3,14,trauma
41.77892,-87.6851,3,14,trauma
41.78392,-87.6851,3,14,trauma
41.78892,-87.6851,3,14,trauma
41.74892,-87.6801,3,14,trauma
41.75392,-87.6801,3,14,trauma
41.75892,-87.6801,3,14,trauma
41.76892,-87.6801,3,14,trauma
41.70892,-87.6751,3,14,trauma
41.71392,-87.6751,3,14,trauma
41.71892,-87.6751,3,14,trauma
41.72392,-87.6751,3,14,trauma
41.72892,-87.6751,3,14,trauma
41.73392,-87.6751,3,14,trauma
41.73892,-87.6751,3,14,trauma
41.74392,-87.6751,3,14,trauma
41.74892,-87.6751,3,14,trauma
41.75392,-87.6751,3,14,trauma
41.76392,-87.6751,3,14,trauma
41.99392,-87.6751,3,14,trauma
41.99892,-87.6751,3,14,trauma
42.00392,-87.6751,3,14,trauma
42.00892,-87.6751,3,14,trauma
42.01392,-87.6751,3,14,trauma
42.01892,-87.6751,3,14,trauma
41.67892,-87.6701,3,14,trauma
41.68392,-87.6701,3,14,trauma
41.68892,-87.6701,3,14,trauma
41.69392,-87.6701,3,14,trauma
41.69892,-87.6701,3,14,trauma
41.70392,-87.6701,3,14,trauma
41.70892,-87.6701,3,14,trauma
41.71392,-87.6701,3,14,trauma
41.71892,-87.6701,3,14,trauma
41.72892,-87.6701,3,14,trauma
41.91392,-87.6701,3,14,trauma
41.91892,-87.6701,3,14,trauma
41.92392,-87.6701,3,14,trauma
41.92892,-87.6701,3,14,trauma
41.93392,-87.6701,3,14,trauma
41.93892,-87.6701,3,14,trauma
41.94392,-87.6701,3,14,trauma
41.94892,-87.6701,3,14,trauma
41.95392,-87.6701,3,14,trauma
41.95892,-87.6701,3,14,trauma
41.96392,-87.6701,3,14,trauma
41.96892,-87.6701,3,14,trauma
41.97392,-87.6701,3,14,trauma
41.97892,-87.6701,3,14,trauma
41.98392,-87.6701,3,14,trauma
41.98892,-87.6701,3,14,trauma
41.99392,-87.6701,3,14,trauma
41.99892,-87.6701,3,14,trauma
42.00892,-87.6701,3,14,trauma
41.88892,-87.6651,3,14,trauma
41.89392,-87.6651,3,14,trauma
41.89892,-87.6651,3,14,trauma
41.90392,-87.6651,3,14,trauma
41.90892,-87.6651,3,14,trauma
41.91392,-87.6651,3,14,trauma
41.91892,-87.6651,3,14,trauma
41.92892,-87.6651,3,14,trauma
41.86392,-87.6651,3,14,trauma
41.90392,-87.6701,3,14,trauma
41.98392,-87.6751,3,14,trauma
41.69892,-87.6751,3,14,trauma
41.73892,-87.6801,3,14,trauma
41.75892,-87.6851,3,14,trauma
41.74892,-87.6901,3,14,trauma
41.75392,-87.6901,3,14,trauma
41.75892,-87.6901,3,14,trauma
41.76392,-87.6901,3,14,trauma
41.76892,-87.6901,3,14,trauma
41.77392,-87.6901,3,14,trauma
41.74392,-87.6851,3,14,trauma
41.74892,-87.6851,3,14,trauma
41.75392,-87.6851,3,14,trauma
41.76392,-87.6851,3,14,trauma
41.68892,-87.6801,3,14,trauma
41.69392,-87.6801,3,14,trauma
41.69892,-87.6801,3,14,trauma
41.70392,-87.6801,3,14,trauma
41.70892,-87.6801,3,14,trauma
41.71392,-87.6801,3,14,trauma
41.71892,-87.6801,3,14,trauma
41.72392,-87.6801,3,14,trauma
41.72892,-87.6801,3,14,trauma
41.73392,-87.6801,3,14,trauma
41.74392,-87.6801,3,14,trauma
41.96892,-87.6801,3,14,trauma
41.97392,-87.6801,3,14,trauma
41.97892,-87.6801,3,14,trauma
41.98392,-87.6801,3,14,trauma
41.98892,-87.6801,3,14,trauma
41.99392,-87.6801,3,14,trauma
41.99892,-87.6801,3,14,trauma
42.00392,-87.6801,3,14,trauma
42.00892,-87.6801,3,14,trauma
42.01392,-87.6801,3,14,trauma
42.01892,-87.6801,3,14,trauma
41.67892,-87.6751,3,14,trauma
41.68392,-87.6751,3,14,trauma
41.68892,-87.6751,3,14,trauma
41.69392,-87.6751,3,14,trauma
41.70392,-87.6751,3,14,trauma
41.89392,-87.6751,3,14,trauma
41.89892,-87.6751,3,14,trauma
41.90392,-87.6751,3,14,trauma
41.90892,-87.6751,3,14,trauma
41.91392,-87.6751,3,14,trauma
41.91892,-87.6751,3,14,trauma
41.92392,-87.6751,3,14,trauma
41.92892,-87.6751,3,14,trauma
41.93392,-87.6751,3,14,trauma
41.93892,-87.6751,3,14,trauma
41.94392,-87.6751,3,14,trauma
41.94892,-87.6751,3,14,trauma
41.95392,-87.6751,3,14,trauma
41.95892,-87.6751,3,14,trauma
41.96392,-87.6751,3,14,trauma
41.96892,-87.6751,3,14,trauma
41.97392,-87.6751,3,14,trauma
41.97892,-87.6751,3,14,trauma
41.98892,-87.6751,3,14,trauma
41.85392,-87.6701,3,14,trauma
41.85892,-87.6701,3,14,trauma
41.86392,-87.6701,3,14,trauma
41.88392,-87.6701,3,14,trauma
41.88892,-87.6701,3,14,trauma
41.89392,-87.6701,3,14,trauma
41.89892,-87.6701,3,14,trauma
41.90892,-87.6701,3,14,trauma
41.84392,-87.6701,3,14,trauma
41.88392,-87.6751,3,14,trauma
41.95892,-87.6801,3,14,trauma
41.67892,-87.6801,3,14,trauma
41.70892,-87.6851,3,14,trauma
41.73892,-87.6901,3,14,trauma
41.68892,-87.6951,3,14,trauma
41.70392,-87.6951,3,14,trauma
41.73892,-87.6951,3,14,trauma
42.01892,-87.7051,3,14,trauma
41.74392,-87.6951,3,14,trauma
41.68892,-87.7001,3,14,trauma
41.74892,-87.6951,3,14,trauma
41.69392,-87.7001,3,14,trauma
41.75392,-87.6951,3,14,trauma
41.69892,-87.7001,3,14,trauma
41.75892,-87.6951,3,14,trauma
41.69892,-87.6901,3,14,trauma
41.70392,-87.6901,3,14,trauma
41.70892,-87.6901,3,14,trauma
41.74392,-87.6901,3,14,trauma
42.00392,-87.6901,3,14,trauma
42.00892,-87.6901,3,14,trauma
42.01392,-87.6901,3,14,trauma
42.01892,-87.6901,3,14,trauma
41.67892,-87.6851,3,14,trauma
41.68392,-87.6851,3,14,trauma
41.68892,-87.6851,3,14,trauma
41.69392,-87.6851,3,14,trauma
41.69892,-87.6851,3,14,trauma
41.70392,-87.6851,3,14,trauma
41.73892,-87.6851,3,14,trauma
41.94892,-87.6851,3,14,trauma
41.95392,-87.6851,3,14,trauma
41.95892,-87.6851,3,14,trauma
41.96392,-87.6851,3,14,trauma
41.96892,-87.6851,3,14,trauma
41.97392,-87.6851,3,14,trauma
41.97892,-87.6851,3,14,trauma
41.98392,-87.6851,3,14,trauma
41.98892,-87.6851,3,14,trauma
41.99392,-87.6851,3,14,trauma
41.99892,-87.6851,3,14,trauma
42.00392,-87.6851,3,14,trauma
42.00892,-87.6851,3,14,trauma
42.01392,-87.6851,3,14,trauma
42.01892,-87.6851,3,14,trauma
41.68392,-87.6801,3,14,trauma
41.93892,-87.6851,3,14,trauma
41.99392,-87.6901,3,14,trauma
41.68892,-87.6901,3,14,trauma
42.01392,-87.7001,3,14,trauma
41.99892,-87.7051,3,14,trauma
42.00392,-87.7051,3,14,trauma
42.00892,-87.7051,3,14,trauma
42.01392,-87.7051,3,14,trauma
41.99892,-87.7001,3,14,trauma
42.00392,-87.7001,3,14,trauma
42.00892,-87.7001,3,14,trauma
42.01892,-87.7001,3,14,trauma
41.97392,-87.6951,3,14,trauma
41.97892,-87.6951,3,14,trauma
41.98392,-87.6951,3,14,trauma
41.98892,-87.6951,3,14,trauma
41.99392,-87.6951,3,14,trauma
41.99892,-87.6951,3,14,trauma
42.00392,-87.6951,3,14,trauma
42.00892,-87.6951,3,14,trauma
42.01392,-87.6951,3,14,trauma
42.01892,-87.6951,3,14,trauma
41.69392,-87.6901,3,14,trauma
41.91892,-87.6901,3,14,trauma
41.92392,-87.6901,3,14,trauma
41.92892,-87.6901,3,14,trauma
41.93392,-87.6901,3,14,trauma
41.93892,-87.6901,3,14,trauma
41.94392,-87.6901,3,14,trauma
41.94892,-87.6901,3,14,trauma
41.95392,-87.6901,3,14,trauma
41.95892,-87.6901,3,14,trauma
41.96392,-87.6901,3,14,trauma
41.96892,-87.6901,3,14,trauma
41.97392,-87.6901,3,14,trauma
41.97892,-87.6901,3,14,trauma
41.98392,-87.6901,3,14,trauma
41.98892,-87.6901,3,14,trauma
41.99892,-87.6901,3,14,trauma
41.90892,-87.6901,3,14,trauma
41.96392,-87.6951,3,14,trauma
41.98892,-87.7001,3,14,trauma
41.98892,-87.7051,3,14,trauma
41.98392,-87.7101,3,14,trauma
41.98892,-87.7101,3,14,trauma
41.99392,-87.7101,3,14,trauma
41.68892,-87.7051,3,14,trauma
41.97392,-87.7051,3,14,trauma
41.97892,-87.7051,3,14,trauma
41.98392,-87.7051,3,14,trauma
41.99392,-87.7051,3,14,trauma
41.93892,-87.7001,3,14,trauma
41.94392,-87.7001,3,14,trauma
41.94892,-87.7001,3,14,trauma
41.95392,-87.7001,3,14,trauma
41.95892,-87.7001,3,14,trauma
41.96392,-87.7001,3,14,trauma
41.96892,-87.7001,3,14,trauma
41.97392,-87.7001,3,14,trauma
41.97892,-87.7001,3,14,trauma
41.98392,-87.7001,3,14,trauma
41.99392,-87.7001,3,14,trauma
41.88892,-87.6951,3,14,trauma
41.89392,-87.6951,3,14,trauma
41.89892,-87.6951,3,14,trauma
41.90392,-87.6951,3,14,trauma
41.90892,-87.6951,3,14,trauma
41.91392,-87.6951,3,14,trauma
41.91892,-87.6951,3,14,trauma
41.92392,-87.6951,3,14,trauma
41.92892,-87.6951,3,14,trauma
41.93392,-87.6951,3,14,trauma
41.93892,-87.6951,3,14,trauma
41.94392,-87.6951,3,14,trauma
41.94892,-87.6951,3,14,trauma
41.95392,-87.6951,3,14,trauma
41.95892,-87.6951,3,14,trauma
41.96892,-87.6951,3,14,trauma
41.87892,-87.6951,3,14,trauma
41.92892,-87.7001,3,14,trauma
41.96392,-87.7051,3,14,trauma
41.97392,-87.7101,3,14,trauma
41.97392,-87.7151,3,14,trauma
41.97892,-87.7151,3,14,trauma
41.98392,-87.7151,3,14,trauma
41.98892,-87.7151,3,14,trauma
41.99392,-87.7151,3,14,trauma
41.95892,-87.7101,3,14,trauma
41.96392,-87.7101,3,14,trauma
41.96892,-87.7101,3,14,trauma
41.97892,-87.7101,3,14,trauma
41.91392,-87.7051,3,14,trauma
41.91892,-87.7051,3,14,trauma
41.92392,-87.7051,3,14,trauma
41.92892,-87.7051,3,14,trauma
41.93392,-87.7051,3,14,trauma
41.93892,-87.7051,3,14,trauma
41.94392,-87.7051,3,14,trauma
41.94892,-87.7051,3,14,trauma
41.95392,-87.7051,3,14,trauma
41.95892,-87.7051,3,14,trauma
41.96892,-87.7051,3,14,trauma
41.83392,-87.7001,3,14,trauma
41.83892,-87.7001,3,14,trauma
41.84392,-87.7001,3,14,trauma
41.84892,-87.7001,3,14,trauma
41.87392,-87.7001,3,14,trauma
41.87892,-87.7001,3,14,trauma
41.88392,-87.7001,3,14,trauma
41.88892,-87.7001,3,14,trauma
41.89392,-87.7001,3,14,trauma
41.89892,-87.7001,3,14,trauma
41.90392,-87.7001,3,14,trauma
41.90892,-87.7001,3,14,trauma
41.91392,-87.7001,3,14,trauma
41.91892,-87.7001,3,14,trauma
41.92392,-87.7001,3,14,trauma
41.93392,-87.7001,3,14,trauma
41.82392,-87.7001,3,14,trauma
41.90392,-87.7051,3,14,trauma
41.94892,-87.7101,3,14,trauma
41.96392,-87.7151,3,14,trauma
41.96892,-87.7201,3,14,trauma
41.97392,-87.7201,3,14,trauma
41.97892,-87.7201,3,14,trauma
41.98392,-87.7201,3,14,trauma
41.98892,-87.7201,3,14,trauma
41.99392,-87.7201,3,14,trauma
41.94892,-87.7151,3,14,trauma
41.95392,-87.7151,3,14,trauma
41.95892,-87.7151,3,14,trauma
41.96892,-87.7151,3,14,trauma
41.89892,-87.7101,3,14,trauma
41.90392,-87.7101,3,14,trauma
41.90892,-87.7101,3,14,trauma
41.91392,-87.7101,3,14,trauma
41.91892,-87.7101,3,14,trauma
41.92392,-87.7101,3,14,trauma
41.92892,-87.7101,3,14,trauma
41.93392,-87.7101,3,14,trauma
41.93892,-87.7101,3,14,trauma
41.94392,-87.7101,3,14,trauma
41.95392,-87.7101,3,14,trauma
41.81892,-87.7051,3,14,trauma
